#SEMS Sensor Voltages
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#--------------------------------------------------------
#Date	Time	Secs	SampLFEVolt	XsLFEVolt	ShLFEVolt	ImpdPVolt	PressVolt	RHVolt	TempVolt	BoardTempVolt
231031	19:12:56.975	3474	1.45958102	1.60746672	1.51971311	3.25467479	4.10214171	0.03785425	3.33661761	4.51449647
231031	19:12:57.975	3475	1.46036576	1.60752277	1.51739627	3.25453778	4.10163101	0.03823417	3.33714699	4.51553033
231031	19:12:58.975	3476	1.45542690	1.60382952	1.52082171	3.25464988	4.10181785	0.03816566	3.33682313	4.51676349
231031	19:12:59.978	3477	1.46291305	1.60823900	1.51757688	3.25436962	4.10115145	0.03775460	3.33657401	4.51762297
231031	19:13:00.978	3478	1.46281962	1.60599689	1.51854846	3.25456269	4.10199224	0.03850197	3.33759541	4.51889349
231031	19:13:01.977	3479	1.45918243	1.60577268	1.51846749	3.25489901	4.10162478	0.03829645	3.33705357	4.51997718
231031	19:13:02.977	3480	1.46482507	1.60566680	1.51929583	3.25423883	4.10187390	0.03789162	3.33706603	4.52111692
231031	19:13:03.977	3481	1.46693638	1.60811444	1.51562749	3.25435093	4.10195487	0.03803487	3.33628129	4.52210095
231031	19:13:04.978	3482	1.46709209	1.60657610	1.51483653	3.25453778	4.10100820	0.03752416	3.33649304	4.52313482
231031	19:13:05.983	3483	1.46674954	1.61011365	1.51797548	3.25460006	4.10173066	0.03761136	3.33691655	4.52433061
231031	19:13:06.984	3484	1.47223025	1.61327751	1.51934565	3.25447550	4.10123864	0.03774215	3.33672971	4.52520254
231031	19:13:07.986	3485	1.46277603	1.60626470	1.51978162	3.25470594	4.10168083	0.03794145	3.33675462	4.52646684
231031	19:13:08.986	3486	1.46296910	1.60980847	1.51915881	3.25439453	4.10188636	0.03763004	3.33712831	4.52750693
231031	19:13:09.986	3487	1.46308120	1.60437759	1.51744609	3.25435093	4.10093969	0.03791653	3.33711585	4.52848473
231031	19:13:10.990	3488	1.46482507	1.60749163	1.51591398	3.25476199	4.10143794	0.03778574	3.33725910	4.52984868
231031	19:13:11.990	3489	1.46464445	1.60716154	1.51611328	3.25465611	4.10155627	0.03827153	3.33713454	4.53083272
231031	19:13:12.992	3490	1.46254559	1.61402488	1.52239741	3.25494260	4.10180540	0.03819057	3.33678576	4.53188526
231031	19:13:13.992	3491	1.45951874	1.61679015	1.52539934	3.25474330	4.10154382	0.03800373	3.33653041	4.53279456
231031	19:13:14.992	3492	1.44863207	1.60609654	1.52264653	3.25463743	4.10247180	0.03797259	3.33712208	4.53395921
231031	19:13:15.992	3493	1.45210110	1.60293891	1.52193653	3.25460006	4.10251540	0.03741206	3.33627506	4.53496193
231031	19:13:16.992	3494	1.45286716	1.60743558	1.51963837	3.25481804	4.10217285	0.03822171	3.33638717	4.53613281
231031	19:13:17.992	3495	1.45653550	1.60899260	1.51818100	3.25444436	4.10214171	0.03795390	3.33675462	4.53707325
231031	19:13:18.991	3496	1.45644207	1.60315689	1.51945776	3.25425129	4.10204829	0.03822794	3.33684804	4.53811334
231031	19:13:19.993	3497	1.46430191	1.60749163	1.52215452	3.25458760	4.10210434	0.03772969	3.33642454	4.53909738
231031	19:13:20.993	3498	1.46508665	1.61114751	1.52001206	3.25497374	4.10150645	0.03817188	3.33686050	4.54016238
231031	19:13:21.993	3499	1.46499322	1.60797119	1.51855469	3.25483672	4.10183654	0.03787917	3.33686673	4.54111527
231031	19:13:22.994	3500	1.46075813	1.61013233	1.51888478	3.25460629	4.10156250	0.03783557	3.33686673	4.54211799
231031	19:13:23.999	3501	1.46314348	1.59890934	1.52050408	3.25501111	4.10232855	0.03772346	3.33702866	4.54307712
231031	19:13:24.999	3502	1.46694261	1.60787777	1.51757688	3.25491769	4.10087118	0.03824662	3.33743348	4.54420440
231031	19:13:26.000	3503	1.46888577	1.60753523	1.51937057	3.25468102	4.10042899	0.03824039	3.33752691	4.54510124
231031	19:13:27.000	3504	1.46696130	1.61125339	1.51880381	3.25505471	4.10120127	0.03782311	3.33658024	4.54607905
231031	19:13:28.008	3505	1.47211192	1.61257374	1.51891592	3.25493015	4.10100197	0.03813452	3.33691655	4.54703818
231031	19:13:29.008	3506	1.47238595	1.60990190	1.52034837	3.25448795	4.10110162	0.03768609	3.33603217	4.54795370
231031	19:13:30.012	3507	1.47008779	1.61038769	1.52286452	3.25423260	4.10121996	0.03827153	3.33745217	4.54890660
231031	19:13:31.012	3508	1.46853700	1.60691242	1.52204864	3.25501734	4.10076531	0.03798504	3.33691655	4.55002765
231031	19:13:32.013	3509	1.46828788	1.60964032	1.51896574	3.25461251	4.10095838	0.03805978	3.33626883	4.55081239
231031	19:13:33.013	3510	1.46750937	1.61123470	1.51794434	3.25475576	4.10166838	0.03838364	3.33710340	4.55164072
231031	19:13:34.016	3511	1.46639454	1.60919189	1.51780732	3.25473708	4.10074662	0.03792899	3.33691033	4.55255002
231031	19:13:35.016	3512	1.46869893	1.61655348	1.51795056	3.25477444	4.10138189	0.03809092	3.33670480	4.55329739
231031	19:13:36.020	3513	1.45815480	1.60768470	1.51962592	3.25465611	4.10196733	0.03814074	3.33712831	4.55402608
231031	19:13:37.019	3514	1.45443040	1.60700584	1.51665512	3.25429488	4.10174311	0.03796636	3.33694147	4.55464889
231031	19:13:38.019	3515	1.45267409	1.60229741	1.51443170	3.25486787	4.10219776	0.03748680	3.33745840	4.55532152
231031	19:13:39.019	3516	1.45656664	1.60792137	1.51710977	3.25421392	4.10195487	0.03781066	3.33689164	4.55580108
231031	19:13:40.020	3517	1.45670365	1.60504400	1.51733398	3.25415164	4.10195487	0.03741829	3.33648059	4.55608757
231031	19:13:41.020	3518	1.45753822	1.60703075	1.51978785	3.25527892	4.10206697	0.03789162	3.33735252	4.55626819
231031	19:13:42.026	3519	1.45989243	1.60750409	1.52004943	3.25489278	4.10154382	0.03777952	3.33738366	4.55649862
231031	19:13:43.026	3520	1.46120032	1.61037523	1.52037951	3.25418278	4.10150022	0.03807224	3.33691655	4.55671038
231031	19:13:44.026	3521	1.45923225	1.60529935	1.51593267	3.25402085	4.10209811	0.03786048	3.33669857	4.55666678
231031	19:13:45.026	3522	1.46089515	1.60759128	1.52006188	3.25454401	4.10133829	0.03798504	3.33684182	4.55668547
231031	19:13:46.030	3523	1.45910146	1.60822031	1.51684197	3.25426997	4.10186145	0.03820303	3.33684182	4.55649862
231031	19:13:47.030	3524	1.45971181	1.60818295	1.51244494	3.25458760	4.10123864	0.03800995	3.33676085	4.55619968
231031	19:13:48.036	3525	1.46244594	1.60959672	1.52430320	3.25481181	4.10187390	0.03776706	3.33654910	4.55584468
231031	19:13:49.036	3526	1.46122524	1.61205058	1.52539312	3.25486164	4.10175557	0.03837118	3.33742726	4.55540248
231031	19:13:50.040	3527	1.46169857	1.60277075	1.51357845	3.25461251	4.10152513	0.03800373	3.33717190	4.55479836
231031	19:13:51.040	3528	1.45703374	1.60495680	1.51810004	3.25501111	4.10184899	0.03817811	3.33720927	4.55426897
231031	19:13:52.042	3529	1.46210340	1.60959672	1.51976916	3.25418900	4.10151890	0.03790408	3.33677331	4.55345310
231031	19:13:53.042	3530	1.46293796	1.61062435	1.51652433	3.25416409	4.10204206	0.03782311	3.33741480	4.55279292
231031	19:13:54.047	3531	1.45841637	1.60924172	1.51717205	3.25505471	4.10201092	0.03837741	3.33754559	4.55195213
231031	19:13:55.047	3532	1.45821708	1.60239706	1.52075320	3.25453778	4.10131960	0.03728127	3.33670480	4.55107397
231031	19:13:56.047	3533	1.45976164	1.60986453	1.52228531	3.25448172	4.10149399	0.03795390	3.33692278	4.55003388
231031	19:13:57.048	3534	1.45959348	1.60589101	1.52245969	3.25464988	4.10169329	0.03807224	3.33686673	4.54896265
231031	19:13:58.048	3535	1.46229647	1.60998909	1.52272750	3.25512322	4.10187390	0.03784802	3.33633734	4.54778554
231031	19:13:59.048	3536	1.45563242	1.61125339	1.51904048	3.25438208	4.10123864	0.03763004	3.33609445	4.54668318
231031	19:14:00.049	3537	1.46510533	1.61322146	1.52143206	3.25443190	4.10155004	0.03784180	3.33629997	4.54539396
231031	19:14:01.049	3538	1.45870287	1.60694356	1.51909030	3.25445058	4.10196110	0.03795390	3.33700997	4.54417326
231031	19:14:02.095	3539	1.45506567	1.60313820	1.51681083	3.25474953	4.10158118	0.03799127	3.33702243	4.54285291
231031	19:14:03.095	3540	1.46521121	1.61096067	1.52262162	3.25428243	4.10270224	0.03779197	3.33668611	4.54131457
231031	19:14:04.100	3541	1.46187296	1.60830128	1.51931451	3.25428865	4.10171820	0.03805978	3.33730892	4.53994440
231031	19:14:05.100	3542	1.46120655	1.60366759	1.51899688	3.25439453	4.10158118	0.03781066	3.33701620	4.53838738
231031	19:14:06.100	3543	1.46324936	1.60665084	1.52140715	3.25463743	4.10199224	0.03774215	3.33671103	4.53678053
231031	19:14:07.103	3544	1.45989243	1.60722382	1.51951381	3.25468725	4.10188636	0.03785425	3.33625015	4.53526088
231031	19:14:08.103	3545	1.46383480	1.60178048	1.51864188	3.25516681	4.10167461	0.03770478	3.33647436	4.53363535
231031	19:14:09.109	3546	1.46641945	1.60670689	1.51871662	3.25440076	4.10155627	0.03805355	3.33702243	4.53191018
231031	19:14:10.109	3547	1.47101577	1.61814164	1.52388592	3.25453778	4.10140680	0.03775460	3.33666120	4.53029710
231031	19:14:11.109	3548	1.46786437	1.61047488	1.52497584	3.25446304	4.10163724	0.03777952	3.33685427	4.52847851
231031	19:14:12.114	3549	1.46355454	1.60931023	1.52219811	3.25479313	4.10133829	0.03777952	3.33694147	4.52682807
231031	19:14:13.114	3550	1.46271998	1.60921058	1.51553407	3.25484918	4.10151268	0.03780443	3.33665497	4.52509043
231031	19:14:14.117	3551	1.46001699	1.60757259	1.52210469	3.25450041	4.10151890	0.03787917	3.33672971	4.52317841
231031	19:14:15.119	3552	1.46022874	1.60683768	1.51483653	3.25444436	4.10093346	0.03794145	3.33663006	4.52160894
231031	19:14:16.120	3553	1.46209094	1.60899882	1.51807513	3.25489278	4.10186768	0.03826531	3.33659269	4.51967823
231031	19:14:17.120	3554	1.46159892	1.60992058	1.51979407	3.25463743	4.10138189	0.03832136	3.33663006	4.51828314
231031	19:14:18.121	3555	1.46397182	1.60623356	1.52187425	3.25473708	4.10115145	0.03832759	3.33709094	4.51672612
231031	19:14:19.123	3556	1.46004190	1.60632698	1.51691048	3.25426374	4.10222268	0.03820925	3.33655533	4.51506323
231031	19:14:20.123	3557	1.46300647	1.60508759	1.52015530	3.25474953	4.10158741	0.03761759	3.33616918	4.51367437
231031	19:14:21.123	3558	1.46704226	1.61378822	1.52082171	3.25413918	4.10148153	0.03811583	3.33682936	4.51250972
231031	19:14:22.123	3559	1.46803253	1.60821409	1.51544688	3.25478067	4.10118259	0.03774838	3.33663006	4.51116445
231031	19:14:23.128	3560	1.47151402	1.60370496	1.51732776	3.25446927	4.10137566	0.03790408	3.33636848	4.50999357
231031	19:14:24.128	3561	1.46762770	1.60640794	1.51788828	3.25450041	4.10121996	0.03811583	3.33692901	4.50886006
231031	19:14:25.128	3562	1.47200604	1.61074269	1.51802530	3.25511699	4.10181785	0.03797881	3.33699752	4.50772032
231031	19:14:26.128	3563	1.47100955	1.60853795	1.51538460	3.25550936	4.10184276	0.03838364	3.33701620	4.50682971
231031	19:14:27.135	3564	1.46846226	1.61160216	1.51549047	3.25486787	4.10139434	0.03797259	3.33746462	4.50617576
231031	19:14:28.135	3565	1.46673709	1.60602180	1.52032346	3.25425751	4.10138811	0.03812829	3.33689164	4.50548444
231031	19:14:29.139	3566	1.46883595	1.61335848	1.51936434	3.25468102	4.10151890	0.03776706	3.33710340	4.50447550
231031	19:14:30.139	3567	1.46430814	1.61005137	1.51826197	3.25442567	4.10136320	0.03787917	3.33755805	4.50388383
231031	19:14:31.146	3568	1.46607691	1.61324014	1.51828688	3.25460006	4.10131338	0.03802864	3.33674217	4.50324234
231031	19:14:32.147	3569	1.45687181	1.60456443	1.51734644	3.25474953	4.10182408	0.03800995	3.33718436	4.50297453
231031	19:14:33.148	3570	1.45573207	1.60205452	1.51752083	3.25427620	4.10138189	0.03812829	3.33720305	4.50239532
231031	19:14:34.148	3571	1.45996094	1.61491550	1.52211715	3.25432602	4.10129469	0.03786671	3.33736498	4.50216488
231031	19:14:35.148	3572	1.45799909	1.60737952	1.51838030	3.25471839	4.10158118	0.03802864	3.33615673	4.50191576
231031	19:14:36.148	3573	1.45560128	1.60947839	1.51822460	3.25466857	4.10145039	0.03741206	3.33684182	4.50166041
231031	19:14:37.152	3574	1.45496602	1.60681900	1.51608837	3.25428243	4.10247803	0.03831513	3.33739612	4.50149848
231031	19:14:38.152	3575	1.45578813	1.60213548	1.51645583	3.25420769	4.10200469	0.03794767	3.33707848	4.50138637
231031	19:14:39.156	3576	1.45809874	1.60505022	1.51808758	3.25428865	4.10209811	0.03827153	3.33786322	4.50128672
231031	19:14:40.156	3577	1.46109445	1.60728610	1.51740872	3.25488655	4.10204829	0.03791653	3.33750822	4.50114970
231031	19:14:41.161	3578	1.45837901	1.60713040	1.51674855	3.25469348	4.10134452	0.03776083	3.33596989	4.50131786
231031	19:14:42.161	3579	1.45994225	1.61048733	1.51877267	3.25466234	4.10204829	0.03819680	3.33730269	4.50147356
231031	19:14:43.161	3580	1.45862190	1.60655119	1.51874153	3.25479313	4.10220399	0.03740583	3.33677331	4.50161681
231031	19:14:44.161	3581	1.46006059	1.60954067	1.52125767	3.25480558	4.10198601	0.03770478	3.33673594	4.50182856
231031	19:14:45.162	3582	1.45645453	1.60577891	1.51609460	3.25440076	4.10186145	0.03782934	3.33720305	4.50207769
231031	19:14:46.161	3583	1.45410032	1.60500040	1.51822460	3.25395857	4.10197978	0.03778574	3.33660515	4.50227699
231031	19:14:47.163	3584	1.45877137	1.60984584	1.51907785	3.25422637	4.10209189	0.03791031	3.33700375	4.50264444
231031	19:14:48.163	3585	1.46441401	1.61059321	1.52057258	3.25454401	4.10216040	0.03843346	3.33776357	4.50284374
231031	19:14:49.170	3586	1.45618672	1.61137795	1.51672986	3.25469348	4.10201092	0.03755531	3.33629997	4.50330462
231031	19:14:50.171	3587	1.46327427	1.60803970	1.51514170	3.25448795	4.10167461	0.03781066	3.33633734	4.50380909
231031	19:14:51.173	3588	1.45959971	1.61046865	1.52222925	3.25393365	4.10163724	0.03805355	3.33672971	4.50408313
231031	19:14:52.173	3589	1.45309137	1.60939119	1.52207978	3.25459383	4.10217908	0.03781066	3.33690410	4.50463120
231031	19:14:53.173	3590	1.45831050	1.60787154	1.51587661	3.25464365	4.10287040	0.03766118	3.33670480	4.50517927
231031	19:14:54.173	3591	1.45254330	1.60558584	1.51793811	3.25471216	4.10252162	0.03781688	3.33694147	4.50568374
231031	19:14:55.174	3592	1.45426225	1.60715531	1.51787583	3.25430734	4.10225382	0.03781688	3.33729647	4.50636260
231031	19:14:56.174	3593	1.45472935	1.60361777	1.51721565	3.25452532	4.10247180	0.03845838	3.33755182	4.50691067
231031	19:14:57.176	3594	1.45540199	1.60407242	1.51918372	3.25491769	4.10249048	0.03796013	3.33748331	4.50755217
231031	19:14:58.176	3595	1.45680330	1.60345584	1.51912767	3.25401462	4.10229119	0.03768609	3.33672971	4.50795076
231031	19:14:59.182	3596	1.45783094	1.60574777	1.51501091	3.25452532	4.10206697	0.03790408	3.33612559	4.50874173
231031	19:15:00.182	3597	1.45560751	1.61368857	1.51998715	3.25415786	4.10205452	0.03799127	3.33658647	4.50953892
231031	19:15:01.182	3598	1.45386988	1.60616505	1.51734021	3.25347278	4.10173066	0.03808469	3.33682313	4.51016173
231031	19:15:02.182	3599	1.45499093	1.59961311	1.51805644	3.25392120	4.10265864	0.03817188	3.33631866	4.51094024
231031	19:15:06.233	3603	1.46541673	1.60911716	1.52193031	3.25496751	4.10133206	0.03814697	3.33693524	4.51399823
231031	19:15:07.245	3604	1.46840621	1.61034409	1.52056013	3.25402085	4.10159987	0.03787294	3.33607576	4.51473937
231031	19:15:08.245	3605	1.46841244	1.60844453	1.51668004	3.25456892	4.10153759	0.03776706	3.33658024	4.51572963
231031	19:15:09.250	3607	1.47155762	1.61193225	1.52094004	3.25454401	4.10188013	0.03797881	3.33603217	4.51661402
231031	19:15:10.250	3608	1.46990095	1.61187620	1.52098987	3.25440699	4.10202961	0.03802864	3.33655533	4.51770393
231031	19:15:11.253	3609	1.46531708	1.61010742	1.52037329	3.25450041	4.10204829	0.03767364	3.33611936	4.51878139
231031	19:15:12.253	3610	1.46513647	1.61031918	1.52240987	3.25445058	4.10160610	0.03765495	3.33551524	4.52006437
231031	19:15:13.258	3611	1.46139340	1.60795874	1.51630635	3.25460629	4.10242197	0.03814697	3.33606954	4.52142832
231031	19:15:14.258	3612	1.45842260	1.60531803	1.52075320	3.25448795	4.10257145	0.03748057	3.33547787	4.52261166
231031	19:15:15.258	3613	1.46008550	1.60732970	1.52003074	3.25477444	4.10279566	0.03789162	3.33584532	4.52373271
231031	19:15:16.258	3614	1.46139962	1.60971505	1.51591398	3.25478067	4.10227873	0.03784802	3.33636848	4.52496587
231031	19:15:17.265	3615	1.46094497	1.60909225	1.52231645	3.25485541	4.10161855	0.03804732	3.33598234	4.52639833
231031	19:15:18.265	3616	1.46186050	1.60767847	1.51922109	3.25434471	4.10234101	0.03805355	3.33598857	4.52760035
231031	19:15:19.265	3617	1.46021006	1.60848812	1.51816855	3.25435093	4.10234101	0.03755531	3.33533462	4.52874008
231031	19:15:20.265	3618	1.46133111	1.60699338	1.51708486	3.25492392	4.10173066	0.03776083	3.33589515	4.53014140
231031	19:15:21.265	3619	1.45772506	1.61406848	1.52332539	3.25478690	4.10251540	0.03812206	3.33587646	4.53144307
231031	19:15:22.265	3620	1.46126261	1.60524329	1.51586416	3.25455646	4.10213548	0.03774838	3.33610068	4.53270737
231031	19:15:23.270	3621	1.45382628	1.60097706	1.51801907	3.25472462	4.10222890	0.03845838	3.33613804	4.53392807
231031	19:15:24.270	3622	1.46430814	1.60985207	1.51851732	3.25536611	4.10205452	0.03782311	3.33575813	4.53508650
231031	19:15:25.271	3623	1.45692786	1.60487584	1.51767030	3.25407067	4.10201715	0.03782934	3.33518515	4.53632588
231031	19:15:26.272	3624	1.45556392	1.60467031	1.51892837	3.25360979	4.10249671	0.03811583	3.33628752	4.53754659
231031	19:15:27.272	3625	1.46131243	1.60145662	1.51793188	3.25478067	4.10199224	0.03788539	3.33598857	4.53877975
231031	19:15:28.274	3626	1.46602708	1.60755391	1.51722811	3.25450664	4.10178048	0.03767987	3.33580173	4.54000045
231031	19:15:29.274	3627	1.46213454	1.61222497	1.51670495	3.25463743	4.10156873	0.03764250	3.33573322	4.54122738
231031	19:15:30.274	3628	1.46785814	1.60609654	1.51907162	3.25454401	4.10186145	0.03810960	3.33585155	4.54240449
231031	19:15:31.274	3629	1.46598349	1.60978356	1.51489258	3.25434471	4.10092101	0.03774215	3.33582664	4.54351308
231031	19:15:32.281	3630	1.46429568	1.60609031	1.51923355	3.25509830	4.10144417	0.03826531	3.33599480	4.54478984
231031	19:15:33.281	3631	1.46744709	1.60381706	1.51791942	3.25408936	4.10097706	0.03818434	3.33593875	4.54587975
231031	19:15:34.287	3632	1.46760902	1.61039391	1.52117048	3.25412050	4.10199847	0.03763627	3.33541559	4.54698835
231031	19:15:35.287	3633	1.46731630	1.60503777	1.52347487	3.25469348	4.10188636	0.03786048	3.33608199	4.54820283
231031	19:15:36.293	3634	1.46798270	1.60678786	1.52351224	3.25482427	4.10180540	0.03786048	3.33593252	4.54923669
231031	19:15:37.293	3635	1.46942761	1.60957804	1.52318215	3.25435716	4.10143794	0.03807846	3.33672348	4.55033283
231031	19:15:38.294	3636	1.47404262	1.61555076	1.51907785	3.25481181	4.10134452	0.03813452	3.33620655	4.55135423
231031	19:15:39.293	3637	1.46754051	1.61482830	1.51921486	3.25386514	4.10174311	0.03815943	3.33643076	4.55242546
231031	19:15:40.299	3638	1.46258919	1.60635812	1.51908407	3.25423260	4.10218531	0.03805355	3.33601971	4.55339704
231031	19:15:41.299	3639	1.45925094	1.60414092	1.51589530	3.25413295	4.10163101	0.03783557	3.33634357	4.55438731
231031	19:15:42.308	3640	1.46745331	1.60582873	1.51943907	3.25435716	4.10226627	0.03774838	3.33592629	4.55508485
231031	19:15:43.308	3641	1.46496208	1.60999532	1.51653679	3.25445681	4.10171197	0.03797881	3.33650550	4.55598169
231031	19:15:44.313	3642	1.46676200	1.60860646	1.51805021	3.25512944	4.10198601	0.03767364	3.33590761	4.55664810
231031	19:15:45.313	3643	1.46336770	1.60754145	1.51909030	3.25453155	4.10198601	0.03824662	3.33646190	4.55710898
231031	19:15:46.316	3644	1.46219682	1.60684391	1.51837407	3.25403953	4.10156873	0.03777952	3.33610068	4.55761345
231031	19:15:47.316	3645	1.46343620	1.61007005	1.51777618	3.25461251	4.10158118	0.03748680	3.33580796	4.55811792
231031	19:15:48.316	3646	1.46755919	1.61117865	1.51802530	3.25527269	4.10152513	0.03802864	3.33612559	4.55841687
231031	19:15:49.316	3647	1.46699244	1.60838847	1.51780109	3.25476199	4.10164347	0.03800995	3.33550901	4.55863486
231031	19:15:50.324	3648	1.46318085	1.60234724	1.51664890	3.25472462	4.10195487	0.03807224	3.33615050	4.55866600
231031	19:15:51.330	3649	1.46805744	1.60893032	1.51928337	3.25447550	4.10141303	0.03811583	3.33623147	4.55874696
231031	19:15:52.330	3650	1.46892937	1.60346829	1.51724679	3.25462497	4.10206697	0.03797259	3.33597611	4.55858503
231031	19:15:53.334	3651	1.46213454	1.60690619	1.52019890	3.25430111	4.10207943	0.03811583	3.33598234	4.55832968
231031	19:15:54.334	3652	1.46423340	1.60949084	1.51569600	3.25456892	4.10110162	0.03796013	3.33600725	4.55808678
231031	19:15:55.338	3653	1.46689279	1.60820786	1.52056636	3.25478690	4.10138811	0.03773592	3.33582041	4.55777538
