Sample File,D:\rawdata\rawdata_2021_01_SPL\SMPS_20220105_1116mst.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3010
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
22295,03/23/22,21:08:40,23.6,65.0,1.050900e-007,1.835313e-005,,0,0,0,0,0,199.101,333.156,563.105,240.099,414.742,1262.07,1359.12,2434.96,2047.87,2518.73,2127.26,3246.67,3677.35,4216.81,4227.68,4670.1,6315.1,6476.82,7328.8,8414.5,8810.35,10775.9,10403.5,11517.7,12028.2,12792.6,12565,14027.5,14220.6,14064.8,15466.5,14144.4,13640.4,13164.3,13495.6,12018.9,11830.9,10552.9,9774.7,9439.02,7820.7,7682.42,6657.52,5807.14,4689.54,4204.14,3817.59,3536.62,3041,2501.37,2326.31,1886.91,1403.48,1252.19,1040.23,981.347,765.194,708.4,584.755,523.32,517.83,467.523,503.24,435.593,391.092,414.891,432.967,383.204,320.207,355.69,367.432,307.045,246.424,259.625,232.288,206.952,189.338,149.113,157.167,126.463,98.4811,100.771,72.9005,64.3475,55.7696,45.9942,10.3577,47.8187,4.44245,5.34168,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6416,9865.91,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.23,31.9443,35.7798,32.4702,32.1968,1.51968,5859.51,
22296,03/23/22,21:13:41,23.5,65.2,1.048676e-007,1.834836e-005,,0,0,0,0,0,0,332.391,421.406,359.399,413.919,816.12,1179.76,1535.13,1775.25,2818.14,2876.84,3158.14,3212.21,3471.09,5041.35,5466.84,6400.21,6854.88,7282.34,8865.55,9528.64,10044,10940.7,11277.1,11419.1,12691.8,12737.4,14344.9,13724.8,14473.9,13325.8,13896.5,13204.7,13825.8,12059.2,12034.8,10852.1,9997.87,8885.72,8625.01,7360.43,6752.75,5783.14,5130.79,4547.85,4294.63,4012.15,3108.03,2865.52,2431.33,1984.68,1895.86,1607.24,1062.99,1172.18,776.793,793.514,599.94,614.589,536.203,453.954,486.93,542.677,352.62,332.914,373.681,403.448,400.763,391.049,401.226,365.732,333.719,355.429,288.315,303.01,224.456,156.549,157.268,118.08,138.614,141.678,70.0927,40.387,85.0605,55.758,30.6565,41.4225,26.1064,15.798,21.3625,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6611,9873.33,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.408,31.5385,35.6414,32.2875,31.059,1.5209,5697.04,
22297,03/23/22,21:18:41,23.4,65.2,1.047905e-007,1.834359e-005,,0,0,0,0,0,0,0,340.521,786.994,827.271,1080.14,1025.99,1464.48,2246.61,2395.86,2526.41,3294.21,3867.85,4431.6,4255.95,5583.56,5380.18,6535.93,7859.84,8359.9,9020.24,9436.85,10519.6,10635,11288.4,12628.5,12663.6,13812.2,13722.2,13710.1,14156.9,12748.7,12936.1,12497.6,11647.5,11831.1,10333.2,9369.71,8932.1,8017.65,7510.56,6329.51,6050.93,5016.96,4799.24,3897.72,3276.75,2949.33,2416.5,2126.27,1991.52,1694.35,1539.31,1302.09,1052.25,762.776,638.147,616.259,511.343,510.489,554.083,499.796,491.293,407.395,441.106,309.883,364.186,469.936,315.641,410.334,368.405,265.163,265.76,212.214,220.691,216.275,143.115,187.014,135.368,102.608,88.0741,105.318,68.204,59.1809,62.0253,54.9878,20.7099,20.8837,31.594,42.7222,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6661,9874.23,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.438,31.4117,35.445,32.0967,32.1968,1.52256,5532.76,
22298,03/23/22,21:23:40,23.5,65.2,1.048516e-007,1.834836e-005,,0,0,0,0,0,397.171,830.84,1041.68,505.027,658.741,1086.77,1591.04,1938.4,2479.74,2481.68,3496.19,3490.03,4246.59,5115.94,5799.35,6249.64,6645.23,8386.53,8722.41,9248.06,9108.46,9910.88,10871.6,10483.9,10689,11656.4,11530.7,10419.7,11359.9,10726.1,10213.7,10024.7,10148.3,9049.79,9106.43,8649.83,7902.59,7979.91,6824.41,6391.93,5935.44,5396.26,4661.73,4695.35,3928.2,3443.64,2973.58,2646.85,2562.46,2147.12,1757.33,1379.37,1263.85,1156.08,997.048,688.152,749.131,641.873,477.746,502.266,363.106,410.609,463.087,417.494,379.864,433.506,404.551,343.217,313.01,359.084,378.481,317.813,217.473,292.469,244.045,192.411,174.671,104.615,83.226,123.496,125.704,110.245,45.115,50.1012,60.826,30.656,29.6374,28.71,25.1567,5.34054,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6627,9874.06,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.424,29.6136,34.3241,30.6878,26.896,1.56101,5031.1,
22299,03/23/22,21:28:40,23.4,65.1,1.049516e-007,1.834359e-005,,0,0,0,0,0,0,499.02,562.341,359.683,828.465,991.492,1754,1198.89,2086.73,2982.07,2676.94,3009.27,3829.99,3582.93,4782.1,6025.56,6192.16,7466.78,8013.16,8770.24,9804.02,9564.46,10637.8,10819.8,11302.1,11817.4,12537.3,13059.7,12792.9,13386.7,13013.7,12637,12223.8,12631.9,11935.2,10661.2,10336.9,9614.87,9272.4,8012.74,7363.11,6576.57,6246.14,5418.32,4469.3,3934.51,3731.25,3081.62,2596.79,2424.97,1984.53,1583.06,1316.83,1261.86,1008.24,761.559,661.597,723.728,552.938,491.414,495.847,418.512,365.796,557.122,464.977,418.242,361.281,378.306,387.801,327.519,231.687,220.456,283.501,236.215,213.223,183.681,189.785,152.101,131.966,80.5665,96.4934,61.9249,103.19,81.1424,70.1522,65.5144,31.0696,21.905,22.7973,7.88488,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6499,9867,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.274,31.2879,35.3026,31.9318,31.059,1.52833,5539.42,
22300,03/23/22,21:33:40,23.4,65.4,1.045019e-007,1.834359e-005,,0,0,0,0,0,0,0,419.891,358.167,825.132,1715.4,1015.32,1457.31,1526.83,2212.31,3154.65,3116.86,3460.13,4623.36,5252.18,5506.96,6496.1,7772.71,7952.6,7747.68,9508.27,10112.8,10177.2,10442.7,11302.1,11684.8,11468.6,11587.1,11658.3,11728.2,12261.1,11793.2,10817.3,10156.4,9596.7,8811.78,8939.64,8466.19,7678.66,6937.79,5975.99,5565.95,5261.99,4660.08,4241.4,3406.97,3081.51,2711.49,2497.58,2294.51,2015.02,1522.97,1152.45,1033.66,864.803,776.542,638.87,561.029,592.001,611.417,405.739,476.895,440.408,358.012,451.466,388.802,499.423,358.048,359.602,368.435,340.226,294.077,279.143,218.992,265.396,177.54,151.085,185.587,118.537,123.445,124.95,75.9947,52.836,33.2189,25.3357,30.6459,25.0077,26.9774,10.5285,16.0165,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6952,9887.22,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.732,30.5474,34.9701,31.4879,32.1968,1.53844,5092.05,
22301,03/23/22,21:38:41,23.3,65.1,1.048744e-007,1.833882e-005,,0,0,0,0,0,397.267,166.207,280.957,599.04,413.948,1443.85,962.179,1311.08,2108.18,2242.38,3253.22,3905.4,3788.55,4634.87,5181.48,5888.95,6822.68,7521.7,7785.57,8122.51,8671.42,9947.62,9919.23,10386.8,10434.7,11187.8,11196.6,11792.2,11885.8,11788.4,11693.5,10878.1,11093.5,10151.9,10221.1,9784.53,9164.6,8330.25,7996.67,7463.97,6460.68,5937.89,5284.62,4826.98,4134.78,3501.64,3340.85,2988.38,2685.52,1983.63,2037.63,1647.78,1201.74,1064,1041.23,884.208,845.306,705.336,560.932,504.412,503.126,451.282,401.362,381.338,394.698,464.027,432.242,359.703,330.917,284.388,245.375,279.336,275.899,265.774,183.064,207.863,193.422,156.804,162.811,105.259,91.6375,109.002,73.5243,40.9086,91.3093,64.5478,51.5386,26.1069,10.5322,21.3629,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6549,9867.9,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.304,30.7288,35.1696,31.5946,29.9614,1.5466,5142.43,
22302,03/23/22,21:43:41,23.4,65.1,1.048871e-007,1.834359e-005,,0,0,0,0,0,0,363.369,395.362,479.288,810.636,1456.48,743.931,2064.47,2852.49,1964.47,2103.59,2597.97,3618.21,3723.29,4253.51,5229.86,6713.79,7296.55,7209.92,7701.74,8849.47,9531.84,10351.7,9826.21,10678.2,11047.7,11027.2,11513.2,10982.7,11855.5,11505.4,11082.5,10356,10501.6,9742.99,8988.15,8579.02,8203.61,7321.92,7002.44,6473.2,5724.86,5557.8,4455.22,4172.36,3637.85,3480.54,3144.91,2490.32,2138.73,2064.29,1590.27,1480.82,1149.04,930.281,744.603,755.238,545.988,450.882,491.684,469.845,387.536,485.222,268.668,290.716,327.18,309.859,476.928,330.853,358.483,307.318,315.964,231.431,254.063,210.055,206.511,173.909,146.617,144.615,123.328,122.302,79.4689,64.8909,46.2499,30.4494,55.1718,36.2457,36.5499,36.8631,26.7038,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6564,9869.89,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.34,30.8677,35.3086,31.7488,31.059,1.54419,4974.36,
22303,03/23/22,21:48:40,23.2,65.1,1.048616e-007,1.833405e-005,,0,0,0,0,0,0,498.556,421.384,390.892,1007.54,726.248,1890.26,1395.55,1837.51,2578.83,2718.8,3269.85,3879.23,4356.25,5034.38,5834.5,6011.49,6322.94,7152.3,7729.58,8535.92,9018.13,10080.3,9417.17,10902.1,10988.3,11242.9,11286.4,11060.3,11396.5,11205.8,11276.9,10601.8,10946.1,9461.78,9456.12,8941.24,8713.12,7210.66,7290.45,6583.73,5732.93,5064.02,4858.11,4168.13,3744.92,3186.45,2878.3,2410.27,2013.77,1711.25,1631.66,1374.31,1121.29,1026.31,840.176,694.069,657.843,453.445,467.614,416.12,373.333,314.106,464.185,366.693,374.398,344.906,318.395,291.077,369.037,336.077,264.199,230.501,276.085,325.53,205.169,155.916,87.804,142.554,125.066,99.4047,60.597,48.4353,55.308,40.5837,34.9454,24.1817,32.7854,21.0644,26.7035,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6534,9865.9,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.269,30.8906,35.1676,31.6451,31.059,1.54367,4983.31,
22304,03/23/22,21:53:41,23.2,65.2,1.046525e-007,1.833405e-005,,0,0,0,0,0,396.31,0,0,358.677,413.128,905.725,1612.01,1726.72,2196.86,2173.67,2966,3998.55,3291.99,4256.99,5589.94,6349.92,6013.22,7870.69,7840.14,8836.73,8710.94,8873.53,9511.94,10317,10004.9,11232.5,10875.9,11067.2,11581.6,10487.6,10951.7,10454.7,9929.58,8854.2,8766.36,8632.25,7558.75,7075.54,7301.79,6125.24,5750.98,5222.63,4891.02,4106,3744.65,3557.41,3154.47,2917.53,2203.02,1953.97,1802.73,1451.02,1541.66,1201.87,1053.78,832.206,716.677,555.559,540.276,629.008,434.048,397.823,426.784,390.483,403.643,377.919,299.264,284.771,314.163,383.986,296.464,294.543,302.082,218.626,184.744,155.427,189.522,163.762,135.789,135.338,98.0433,66.8092,34.9287,55.0962,57.207,53.2577,59.8976,17.9046,10.5301,10.6793,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6744,9875.3,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.482,30.1027,34.8324,31.231,29.9614,1.55045,4831.1,
22305,03/23/22,21:58:41,23.2,65.2,1.046365e-007,1.833405e-005,,0,0,0,0,0,0,165.799,343.218,544.04,722.871,1528.2,2207.07,1741.36,2475.82,2689.31,3506.74,3351.49,3824.28,4764.79,5601.06,6363.45,6021.31,6694.49,7690.06,8299.04,8379.56,9678.37,9069.07,10142.6,11181.3,10832.5,10456.9,10180.7,10417.7,10710.3,10759.5,10722.4,10539.5,9768.64,8564.77,8645.83,8000.41,7116.9,6485.29,5940.25,5842.07,5345.23,5127.83,4240.66,3610.74,3347.03,2967.73,2779.7,2612.46,1977.38,1836.26,1615.33,1324.25,1129.78,1026.2,785.868,732.621,630.48,506.866,469.679,404.201,515.578,400.271,406.633,360.021,344.394,476.757,335.827,359.216,398.334,342.345,324.468,234.85,242.581,209.488,209.072,158.096,173.361,104.078,196.849,108.495,76.9178,72.1972,65.3716,52.1646,39.3696,29.9738,11.5365,15.795,21.3583,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6761,9876.02,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.498,30.1469,34.8,31.0825,25.9455,1.56306,4855.07,
22306,03/23/22,22:03:41,23.2,65.2,1.046365e-007,1.833405e-005,,0,0,0,0,0,396.241,0,280.3,438.606,550.51,1078.73,1655.3,2298.6,2302.93,2289.76,3406.93,2899.61,3783.89,4186.94,4875.42,5885.69,6426.98,6863.4,7031.75,8371.32,8335.14,8905.92,9320.82,9583.9,10491.7,10711.4,10915.5,10806.6,10236.9,10890.5,10627.1,10278.1,9773.74,9283.98,8717.94,8352.74,7741.57,7368.93,7052.73,6307.99,5926.16,5689.12,4658.51,4575.16,4050.15,3660.65,2969.57,2921.27,2354.08,2192.12,1809.38,1459.86,1286.14,1237.01,1080.09,775.429,699.185,508.908,477.861,375.94,461.827,500.255,463.844,477.062,444.5,339.431,363.988,354.418,315.988,342.691,357.223,263.242,272.51,258.724,196.348,171.996,176.666,167.156,148.912,98.0968,94.6066,90.9436,55.5338,49.6421,40.5431,66.4092,31.0607,32.7966,19.5722,37.3771,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6761,9876.02,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.498,30.3767,35.0789,31.3789,27.8813,1.55923,4783.22,
22307,03/23/22,22:08:40,23.1,65.1,1.047844e-007,1.832927e-005,,0,0,0,0,0,198.439,332.105,561.42,239.416,811.865,1102.01,1923.23,2325.4,2339.54,1879.32,2960.63,3531.15,4009.09,4673.48,5574.48,5724.74,5291.43,6856.72,6582.44,7333.66,7550.43,8738.75,9276.03,9703.27,10709.4,9686.8,10326,9985.78,9295.87,10470.7,9945.51,9467.45,8882.89,8789.32,8207.56,7598.05,7167.51,6540.46,6390.44,5510.78,5252.51,4900.69,4272.97,4065.59,3397.51,3372.92,2779.06,2521.78,2127.5,2149.54,1668.26,1416.61,1152.42,1070.94,951.465,858.579,726.212,621.291,537.585,475.117,449.96,318.392,373.206,369.597,344.015,413.46,387.098,375.13,323.674,386.224,328.101,263.653,231.357,270.346,242.407,191.106,141.22,167.623,89.223,91.5759,96.5953,67.5266,35.9515,58.9672,65.8927,66.4192,25.8878,20.8841,21.063,21.3614,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6584,9866.8,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.299,29.9305,34.7425,30.9819,25.9455,1.56782,4516.41,
22308,03/23/22,22:13:41,23.1,65.0,1.050103e-007,1.832927e-005,,0,0,0,0,0,0,166.441,532.683,865.306,725.301,631.28,1121.34,1314.59,2420.73,2685.24,2375.36,3474.73,4453.36,4775.21,4618.89,5978.67,7242.73,6739.2,7342.66,7134.71,6953.66,7708.24,9321.13,9327.74,9924.7,9156.85,9419.76,9335.06,9039.8,9509.59,9542.95,9770.38,8518.37,7870.14,7898.06,7739.05,7006.85,6712.69,6397.14,5489.46,5556.15,4293.33,4458.17,4036.46,3628.71,2919.51,2663.11,2508.64,2309.95,1820.98,1648.3,1576.33,1299.67,1042.46,893.439,716.385,674.235,619.503,553.317,439.886,417.218,345.658,350.001,292.78,366.429,391.045,406.849,353.488,337.761,282.153,316.273,285.608,274.696,170.108,168.004,177.169,157.091,155.395,95.1474,136.279,96.002,114.707,52.3355,44.1884,40.6101,34.9716,31.0669,21.8217,4.32578,5.34148,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6357,9856.66,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.069,29.9885,34.7473,31.0192,25.9455,1.56514,4387.86,
22309,03/23/22,22:18:40,23.1,65.1,1.048005e-007,1.832927e-005,,0,0,0,295.711,0,587.519,1335.26,842.263,2274.8,1758.14,1538.29,2852.58,3736.49,3827.39,4145.97,5151.64,5353.73,5428.63,7011.66,7283.13,7796.65,8632.18,8343.93,9296.14,9344.87,8845.8,9373.4,9487.03,10516.1,9656.05,8796.66,9642.73,9140.5,8920.27,9548.35,9420.54,8213.54,7758.73,7287.26,7109.87,6814.2,6422.32,5766.95,5121.99,4216.16,4348.47,3941,3640.92,3229.19,2748.58,2356.33,2310.74,1847.33,1628.93,1266.17,1235.2,888.774,881.737,768.615,545.222,564.771,564.641,410.98,501.021,458.842,365.896,331.509,428.028,413.274,351.987,344.259,379.518,248.097,296.177,255.312,212.702,199.957,199.181,130.357,205.042,46.0111,102.532,109.185,59.715,67.6833,44.4718,55.8547,0,0,29.2517,20.437,14.185,17.0225,15.7975,10.6809,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6568,9866.08,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.283,26.8915,31.2687,27.865,25.0287,1.57274,4656.05,
22310,03/23/22,22:23:40,23.1,65.0,1.049295e-007,1.832927e-005,,0,0,370.06,0,0,0,665.208,478.646,670.633,1035.4,1441.93,1295.83,2632.8,2912.17,2609.28,4310.31,4222.57,3877.52,5153.35,4763.06,6339.81,5549.59,6979.55,6451.81,6968.96,8227.95,8309.1,7751.28,7898.61,8507.42,8397.94,8442.36,8681.7,8982.42,8353.81,8257.89,8018.24,8055.15,7677.04,7181.1,6799.48,6510.73,6366.58,5736.34,5156.25,5363.45,4512,4345.05,3912.56,3449.53,3198.09,2818.05,2418.07,2000.9,1955.47,1535.81,1274.18,1149.4,986.904,876.784,687.079,625.119,522.99,468.561,484.252,392.273,377.466,346.4,343.814,354.877,314.907,330.764,360.708,396.579,340.793,272.824,322.53,219.114,223.004,244.191,172.76,128.996,127.303,126.901,93.09,96.6631,77.1756,53.5069,50.3008,82.0574,75.6935,50.23,18.2813,30.5398,5.34108,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6438,9860.29,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.151,29.4779,34.4359,30.4348,29.9614,1.59673,4228.96,
22311,03/23/22,22:28:41,23.1,65.0,1.049295e-007,1.832927e-005,,0,0,0,592.34,0,198.752,166.302,140.555,359.613,1035.4,991.327,1422.25,1535.93,1985.04,3259.83,2706.71,3789.36,3715.63,3979.76,4875.59,5334.06,5614.11,5980.89,6022.65,6767.98,7715.27,7218.35,7979.48,8308.54,8557.06,9116.58,8105.94,8870.29,9286.03,8952.44,9083.19,8448.55,8568.72,8215.58,8288.85,7410.18,8004.92,7075.05,6736.53,6422.73,5457.1,5087.44,4755.85,4469.15,3652.53,3246.9,2953.17,2868.09,2205.12,2045.46,1754.75,1484.55,1328.38,855.127,816.962,840.371,604.765,585.616,431.238,436.959,379.638,445.281,419.569,404.824,397.349,316.064,373.771,314.984,304.363,300.57,271.519,288.195,228.875,269.892,179.698,138.771,146.848,98.5053,99.014,114.218,131.097,88.3089,61.6149,94.3691,39.6487,40.879,31.0697,20.887,10.533,21.3643,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6438,9860.29,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.151,30.7278,35.34,31.4839,29.9614,1.57693,4292.96,
22312,03/23/22,22:33:40,23.0,65.2,1.046269e-007,1.832450e-005,,0,0,0,0,0,198.099,331.565,1121.1,597.657,619.558,1348.32,1418.74,1973,1663.94,2456,2863.23,4113.92,4064.75,4806.85,4634.57,5530.58,6379.93,6064.51,6680.74,6926.06,7401.51,8059.72,7817.58,7524.4,7450.84,8182.06,8203.04,8095.61,9430.71,8291.94,8106.53,7843.16,7651.72,7852.81,7183.92,7621.77,6844.37,6942.28,6351.38,6079.28,5143.53,4684.99,4244.14,4237.28,3686.57,3391.37,2828.49,2459.39,2332.89,1601.4,1612.83,1571.44,1131.44,1097.91,871.725,806.165,635.927,708.882,550.741,562.113,390.571,378.673,373.783,332.971,330.781,350.723,343.595,345.917,311.382,307.531,339.691,235.793,326.512,258.201,205.361,169.948,145.373,95.0524,117.331,84.016,138.076,105.813,74.8574,56.8067,54.2436,35.759,46.5914,26.1014,18.9774,23.4706,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6715,9871.31,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.411,30.224,35.1822,31.1498,29.9614,1.59321,4170.48,
22313,03/23/22,22:38:41,23.0,65.1,1.047073e-007,1.832450e-005,,0,0,0,0,0,198.272,0,420.746,358.865,606.114,917.255,1592.09,1784,2533.5,3230.85,2583.22,4074.39,3793.21,4354.59,4814.24,5316.36,6013.28,6643.58,6474.29,7233.17,7246.44,7406.14,8041.25,7853.47,8524.62,8861.7,8805.06,8344.09,8404.63,8257.06,8791.61,7850.11,8076.89,7784.85,7413.83,6899.56,6540.3,5909.26,5717.49,5707.62,5155.38,4403,3826.25,3783.47,3232.42,2909.27,2508.54,2247.01,1880.67,1592.61,1342.76,1220.2,984.473,962.507,779.628,712.021,494.828,437.778,409.003,308.07,354.267,309.738,378.067,317.49,307.299,365.221,298.944,260.385,298.456,274.564,349.977,260.107,169.119,193.905,179.959,117.925,140.213,113.784,84.8029,107.79,50.9136,88.029,59.7451,55.8236,54.4067,51.6118,35.71,26.1034,36.8579,21.3601,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6634,9867.7,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.329,29.681,34.3398,30.6239,26.896,1.56792,4061.41,
22314,03/23/22,22:43:40,23.0,65.1,1.046751e-007,1.832450e-005,,0,0,0,0,240.522,396.406,165.865,420.612,677.168,731.439,934.857,1153.52,1857.77,2188.65,2312.93,3689.36,3548.13,4071.7,3927.75,5416.85,5190.23,5802.48,5984.92,6173.97,7096,6737.29,7380.86,7556.46,7409.27,7634.84,7881.68,7761.98,8134.76,7240.86,6754.17,7380.35,6865.91,6721.6,7113.87,6548.42,5993.42,5886.11,5200.01,4872.17,4332.8,4847.76,4068.09,3352.33,3276.54,2860.83,2455.2,2108.4,1663.43,1853.32,1500.34,1201.35,1232.33,1040.87,747.766,742.292,574.461,568.378,505.509,471.994,363.075,365.257,356.892,350.862,461.491,259.624,402.594,321.767,315.194,297.923,213.224,272.663,240.137,238.764,181.204,129.721,83.9976,134.672,83.9298,126.152,89.9553,79.7441,93.6036,56.5357,96.383,34.0688,40.8693,5.17706,20.8821,15.7958,21.3594,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6666,9869.14,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.362,29.0009,34.0962,30.2061,28.9026,1.58674,3722.07,
22315,03/23/22,22:48:41,22.9,65.1,1.047427e-007,1.831973e-005,,0,0,0,0,240.706,396.696,331.962,982.086,717.973,930.308,719.824,1893.47,1481.04,2534.13,3209.71,3938.21,4024.36,4813.88,4863.32,4681.33,6245.61,5584.88,6193.31,6262.78,6580.86,7083.94,6997.94,7511.01,6786.47,7860.62,7412.3,7795.64,7142.21,7421.45,7386.65,7847.48,6892.2,7051.57,6496.49,6066.92,6057.95,5488.32,5337.74,4655.2,4331.94,3991.2,3447.31,3400.92,3168.94,2583.41,2312.05,1953.4,1957.08,1546.3,1422.5,1156.44,950.891,916.994,620.406,660.31,690.18,473.261,397.861,421.095,381.735,396.901,337.618,236.659,308.848,356.131,312.433,292.913,233.587,240.886,296.777,216.739,243.005,233.109,290.155,158.831,190.443,131.953,135.836,142.982,133.003,76.0445,91.2313,84.8489,31.4403,49.4106,51.0904,36.2421,31.3254,36.8594,10.6805,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.657,9863.53,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.244,28.5334,33.5608,29.5825,25.9455,1.59765,3720.17,
22316,03/23/22,22:53:40,22.8,65.1,1.045852e-007,1.831495e-005,,0,0,0,0,0,198.008,165.711,420.242,716.914,722.556,1707.29,1361.24,2240.42,2832.66,2911.66,3294.64,3168.87,3661.31,3997.54,5006.9,4725.12,5405.65,5743.44,6509.35,7074.86,6872.3,7373.06,7657.53,7556.41,7512.81,7688.17,7222.39,7215.2,8135.62,7522.19,7616.43,6603.69,6503.85,6209.79,5962.82,5412.24,5413.72,4789.58,4521.81,4854.47,3863.01,3688.08,3111.92,3050.56,2908.18,2377.7,1940.42,1998.14,1636.82,1214.02,1177.03,1054.06,790.956,760.076,575.998,449.952,457.875,462.861,442.18,390.278,350.578,307.67,286.155,339.036,363.431,322.47,296.142,309.131,362.865,271.174,250.002,252.045,211.885,167.722,125.673,159.164,125.348,112.206,62.9905,108.741,103.967,62.6194,83.0577,40.228,50.678,35.7581,31.0602,26.1008,36.8542,26.6974,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6701,9868.04,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.357,28.7268,33.7373,29.838,29.9614,1.58823,3627.19,
22317,03/23/22,22:58:40,22.8,65.0,1.047138e-007,1.831495e-005,,0,0,0,0,0,0,331.863,61.3509,545.823,1240.1,1439.3,1695.46,2922.26,2141.58,2411.21,3195.95,4446.55,3724.38,4657.88,5774.09,5221.2,6262.99,6231.38,7733.19,6894.76,6631.34,7152.23,7433.55,6525.62,6939.96,6589.9,6563.16,6344.32,6344.77,5874.61,6017.7,5916.12,5419.25,5415.47,4984.25,4703.2,4393.13,4201.64,3749.77,3659.81,3503.3,2877.7,2817.33,2432.66,2113.84,2088.52,1891.86,1642.02,1513.97,1270.64,1155.31,959.344,785.144,732.852,657.659,496.755,435.206,548.36,316.086,388.388,341.633,270.597,368.749,334.374,287.052,267.42,312.399,239.563,225.06,323.146,202.441,223.798,185.952,196.129,149.957,155.793,145.54,132.224,94.4633,118.486,102.805,81.5443,64.0313,72.5692,73.3629,47.0051,55.9124,10.4416,15.7966,5.34012,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6572,9862.26,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.225,27.3235,33.0744,28.9968,20.908,1.60649,3367.53,
